visit_id,visited_at,time_slot,booth,category,grade,spent_won,wait_min,satisfaction
V000325,2026-09-18 12:44:00,12:00,슬러시 카페,음식,3,2000,6,4.5
V000326,2026-09-18 13:02:00,13:00,슬러시 카페,음식,2,2000,10,4.6
V000327,2026-09-18 12:11:00,12:00,슬러시 카페,음식,3,2000,8,4.6
V000328,2026-09-18 12:11:00,12:00,캘리그라피 체험,체험,2,1500,1,4.9
V000329,2026-09-18 12:41:00,12:00,슬러시 카페,음식,1,0,8,4.5
V000330,2026-09-18 13:10:00,13:00,사진 부스,체험,3,0,8,4.4
V000331,2026-09-18 15:53:00,15:00,사진 부스,체험,3,2000,0,5.0
V000332,2026-09-18 15:24:00,15:00,캘리그라피 체험,체험,3,0,5,4.6
V000333,2026-09-18 14:07:00,14:00,떡볶이 가게,음식,3,3000,8,4.7
V000334,2026-09-18 14:08:00,14:00,캘리그라피 체험,체험,3,0,6,4.6
V000335,2026-09-18 11:35:00,11:00,떡볶이 가게,음식,1,3000,8,4.7
V000336,2026-09-18 15:15:00,15:00,방탈출 게임,게임,3,1000,14,4.3
V000337,2026-09-18 15:38:00,15:00,다트 챌린지,게임,1,1000,2,4.9
V000338,2026-09-18 14:40:00,14:00,방탈출 게임,게임,3,1000,14,4.1
V000339,2026-09-18 16:16:00,16:00,다트 챌린지,게임,1,0,5,4.8
V000340,2026-09-18 11:10:00,11:00,사진 부스,체험,1,0,5,4.9
V000341,2026-09-18 13:19:00,13:00,사진 부스,체험,3,2000,9,4.7
V000342,2026-09-18 14:47:00,14:00,떡볶이 가게,음식,2,3000,11,4.0
V000343,2026-09-18 10:00:00,10:00,떡볶이 가게,음식,3,3000,4,4.5
V000344,2026-09-18 14:06:00,14:00,캘리그라피 체험,체험,1,0,4,4.6
V000345,2026-09-18 12:30:00,12:00,슬러시 카페,음식,2,0,8,4.5
V000346,2026-09-18 12:26:00,12:00,슬러시 카페,음식,2,2000,8,4.4
V000347,2026-09-18 13:25:00,13:00,방탈출 게임,게임,2,1000,20,3.9
V000348,2026-09-18 13:32:00,13:00,슬러시 카페,음식,1,2000,5,4.7
V000349,2026-09-18 12:39:00,12:00,떡볶이 가게,음식,2,3000,7,4.6
V000350,2026-09-18 11:55:00,11:00,떡볶이 가게,음식,3,3000,7,4.4
V000351,2026-09-18 12:58:00,12:00,사진 부스,체험,3,2000,9,4.5
V000352,2026-09-18 13:30:00,13:00,떡볶이 가게,음식,1,3000,11,4.6
V000353,2026-09-18 13:06:00,13:00,캘리그라피 체험,체험,1,1500,6,4.6
V000354,2026-09-18 13:24:00,13:00,떡볶이 가게,음식,2,3000,11,4.7
V000355,2026-09-18 15:09:00,15:00,다트 챌린지,게임,3,1000,2,4.5
V000356,2026-09-18 10:48:00,10:00,사진 부스,체험,3,2000,1,4.5
V000357,2026-09-18 15:59:00,15:00,떡볶이 가게,음식,1,0,9,4.0
V000358,2026-09-18 12:55:00,12:00,떡볶이 가게,음식,1,3000,12,4.0
V000359,2026-09-18 14:51:00,14:00,방탈출 게임,게임,2,1000,17,4.0
V000360,2026-09-18 11:39:00,11:00,슬러시 카페,음식,1,2000,3,5.0
V000361,2026-09-18 13:36:00,13:00,떡볶이 가게,음식,1,3000,13,4.6
V000362,2026-09-18 12:02:00,12:00,사진 부스,체험,1,0,7,4.5
V000363,2026-09-18 12:07:00,12:00,떡볶이 가게,음식,1,3000,7,4.8
V000364,2026-09-18 15:39:00,15:00,다트 챌린지,게임,1,1000,3,4.6
V000365,2026-09-18 12:15:00,12:00,방탈출 게임,게임,2,1000,12,4.1
V000366,2026-09-18 12:33:00,12:00,떡볶이 가게,음식,1,3000,9,4.4
V000367,2026-09-18 14:18:00,14:00,캘리그라피 체험,체험,1,1500,4,4.7
V000368,2026-09-18 14:13:00,14:00,방탈출 게임,게임,3,1000,16,4.3
V000369,2026-09-18 12:33:00,12:00,떡볶이 가게,음식,3,3000,10,4.7
V000370,2026-09-18 15:53:00,15:00,캘리그라피 체험,체험,3,1500,5,4.7
V000371,2026-09-18 10:22:00,10:00,떡볶이 가게,음식,3,3000,4,4.9
V000372,2026-09-18 14:03:00,14:00,떡볶이 가게,음식,1,3000,13,4.0
V000373,2026-09-18 12:42:00,12:00,다트 챌린지,게임,2,1000,3,5.0
V000374,2026-09-18 12:26:00,12:00,떡볶이 가게,음식,3,3000,11,4.6
V000375,2026-09-18 13:36:00,13:00,사진 부스,체험,1,2000,10,4.6
V000376,2026-09-18 12:17:00,12:00,사진 부스,체험,1,0,7,4.7
V000377,2026-09-18 14:58:00,14:00,슬러시 카페,음식,1,2000,8,4.4
V000378,2026-09-18 15:11:00,15:00,사진 부스,체험,3,2000,6,4.9
V000379,2026-09-18 14:19:00,14:00,떡볶이 가게,음식,2,3000,12,4.4
V000380,2026-09-18 13:34:00,13:00,떡볶이 가게,음식,3,3000,14,4.2
V000381,2026-09-18 14:01:00,14:00,방탈출 게임,게임,2,1000,16,3.9
V000382,2026-09-18 13:25:00,13:00,다트 챌린지,게임,3,1000,7,4.9
V000383,2026-09-18 11:06:00,11:00,다트 챌린지,게임,1,0,4,4.6
V000384,2026-09-18 11:18:00,11:00,캘리그라피 체험,체험,1,0,2,4.6
V000385,2026-09-18 12:39:00,12:00,떡볶이 가게,음식,3,3000,15,4.5
V000386,2026-09-18 14:06:00,14:00,방탈출 게임,게임,3,1000,15,4.5
V000387,2026-09-18 11:27:00,11:00,떡볶이 가게,음식,1,3000,9,4.4
V000388,2026-09-18 15:13:00,15:00,떡볶이 가게,음식,3,3000,7,4.1
V000389,2026-09-18 12:11:00,12:00,슬러시 카페,음식,3,0,3,4.8
V000390,2026-09-18 15:31:00,15:00,다트 챌린지,게임,2,0,1,5.0
V000391,2026-09-18 16:54:00,16:00,다트 챌린지,게임,2,1000,3,5.0
V000392,2026-09-18 14:21:00,14:00,슬러시 카페,음식,2,2000,3,4.6
V000393,2026-09-18 14:18:00,14:00,캘리그라피 체험,체험,3,1500,4,4.9
V000394,2026-09-18 11:56:00,11:00,떡볶이 가게,음식,3,0,7,5.0
V000395,2026-09-18 14:44:00,14:00,떡볶이 가게,음식,2,3000,13,4.5
V000396,2026-09-18 12:31:00,12:00,떡볶이 가게,음식,3,3000,9,4.8
V000397,2026-09-18 13:31:00,13:00,방탈출 게임,게임,1,0,21,3.6
V000398,2026-09-18 15:35:00,15:00,사진 부스,체험,3,0,7,4.4
V000399,2026-09-18 14:07:00,14:00,사진 부스,체험,3,2000,6,5.0
V000400,2026-09-18 14:50:00,14:00,슬러시 카페,음식,2,2000,5,4.9
V000401,2026-09-18 13:04:00,13:00,슬러시 카페,음식,2,2000,8,4.8
V000402,2026-09-18 10:20:00,10:00,슬러시 카페,음식,1,2000,4,4.5
V000403,2026-09-18 13:34:00,13:00,캘리그라피 체험,체험,3,1500,2,5.0
V000404,2026-09-18 14:45:00,14:00,떡볶이 가게,음식,2,0,9,5.0
V000405,2026-09-18 12:20:00,12:00,캘리그라피 체험,체험,3,1500,5,4.4
V000406,2026-09-18 14:07:00,14:00,방탈출 게임,게임,1,1000,15,4.5
V000407,2026-09-18 14:19:00,14:00,슬러시 카페,음식,3,2000,8,4.9
V000408,2026-09-18 12:54:00,12:00,떡볶이 가게,음식,1,3000,5,4.5
V000409,2026-09-18 14:54:00,14:00,방탈출 게임,게임,2,1000,12,4.2
V000410,2026-09-18 15:01:00,15:00,사진 부스,체험,3,2000,8,4.3
V000411,2026-09-18 13:39:00,13:00,떡볶이 가게,음식,1,3000,6,4.8
V000412,2026-09-18 13:45:00,13:00,캘리그라피 체험,체험,1,1500,6,4.7
V000413,2026-09-18 15:19:00,15:00,떡볶이 가게,음식,1,3000,8,5.0
V000414,2026-09-18 13:59:00,13:00,사진 부스,체험,2,0,9,4.3
V000415,2026-09-18 13:00:00,13:00,방탈출 게임,게임,2,0,13,4.2
V000416,2026-09-18 13:26:00,13:00,다트 챌린지,게임,2,1000,7,4.5
V000417,2026-09-18 16:42:00,16:00,슬러시 카페,음식,2,2000,4,4.9
V000418,2026-09-18 14:31:00,14:00,다트 챌린지,게임,2,0,6,4.3
V000419,2026-09-18 12:05:00,12:00,다트 챌린지,게임,2,0,3,5.0
V000420,2026-09-18 13:58:00,13:00,사진 부스,체험,3,2000,9,4.8
V000421,2026-09-18 14:13:00,14:00,다트 챌린지,게임,3,0,5,5.0
V000422,2026-09-18 12:59:00,12:00,떡볶이 가게,음식,1,3000,10,4.9
V000423,2026-09-18 14:05:00,14:00,사진 부스,체험,3,2000,7,4.7
V000424,2026-09-18 14:44:00,14:00,떡볶이 가게,음식,3,0,7,4.9
V000425,2026-09-18 15:26:00,15:00,슬러시 카페,음식,3,2000,11,4.2
V000426,2026-09-18 13:32:00,13:00,방탈출 게임,게임,1,1000,15,4.6
V000427,2026-09-18 10:35:00,10:00,캘리그라피 체험,체험,2,1500,0,4.8
V000428,2026-09-18 10:32:00,10:00,슬러시 카페,음식,1,2000,2,4.8
V000429,2026-09-18 11:42:00,11:00,캘리그라피 체험,체험,2,1500,5,5.0
V000430,2026-09-18 15:39:00,15:00,떡볶이 가게,음식,3,3000,11,4.4
V000431,2026-09-18 13:56:00,13:00,사진 부스,체험,2,0,8,3.9
V000432,2026-09-18 15:15:00,15:00,슬러시 카페,음식,2,2000,4,5.0
V000433,2026-09-18 10:25:00,10:00,떡볶이 가게,음식,2,0,6,4.6
V000434,2026-09-18 14:41:00,14:00,다트 챌린지,게임,1,1000,2,5.0
V000435,2026-09-18 11:41:00,11:00,떡볶이 가게,음식,2,0,6,4.9
V000436,2026-09-18 13:21:00,13:00,다트 챌린지,게임,3,1000,6,4.7
V000437,2026-09-18 13:50:00,13:00,슬러시 카페,음식,2,2000,3,4.4
V000438,2026-09-18 16:28:00,16:00,떡볶이 가게,음식,3,3000,4,4.8
V000439,2026-09-18 12:16:00,12:00,다트 챌린지,게임,3,0,1,4.9
V000440,2026-09-18 13:19:00,13:00,다트 챌린지,게임,2,1000,5,4.6
V000441,2026-09-18 12:59:00,12:00,슬러시 카페,음식,3,2000,10,4.8
V000442,2026-09-18 15:47:00,15:00,떡볶이 가게,음식,3,3000,8,4.7
V000443,2026-09-18 12:28:00,12:00,방탈출 게임,게임,1,1000,11,4.8
V000444,2026-09-18 14:44:00,14:00,슬러시 카페,음식,2,2000,4,4.9
V000445,2026-09-18 14:10:00,14:00,다트 챌린지,게임,3,0,8,3.9
V000446,2026-09-18 13:49:00,13:00,사진 부스,체험,3,0,10,4.4
V000447,2026-09-18 12:24:00,12:00,다트 챌린지,게임,1,1000,4,5.0
V000448,2026-09-18 14:32:00,14:00,다트 챌린지,게임,3,1000,4,4.9
V000449,2026-09-18 15:56:00,15:00,방탈출 게임,게임,3,1000,14,4.6
V000450,2026-09-18 16:26:00,16:00,슬러시 카페,음식,1,2000,6,4.9
V000451,2026-09-18 14:01:00,14:00,다트 챌린지,게임,1,1000,3,4.8
V000452,2026-09-18 12:46:00,12:00,캘리그라피 체험,체험,1,0,4,4.7
V000453,2026-09-18 12:23:00,12:00,사진 부스,체험,2,2000,6,4.7
V000454,2026-09-18 13:57:00,13:00,떡볶이 가게,음식,3,3000,9,4.3
V000455,2026-09-18 12:57:00,12:00,다트 챌린지,게임,3,1000,3,5.0
V000456,2026-09-18 12:15:00,12:00,슬러시 카페,음식,2,2000,9,4.4
V000457,2026-09-18 11:45:00,11:00,사진 부스,체험,3,0,6,5.0
V000458,2026-09-18 14:52:00,14:00,떡볶이 가게,음식,1,3000,8,4.5
V000459,2026-09-18 14:19:00,14:00,슬러시 카페,음식,2,2000,6,4.9
V000460,2026-09-18 11:56:00,11:00,떡볶이 가게,음식,3,3000,7,5.0
V000461,2026-09-18 13:01:00,13:00,사진 부스,체험,2,2000,8,4.6
V000462,2026-09-18 11:08:00,11:00,캘리그라피 체험,체험,1,1500,2,4.8
V000463,2026-09-18 12:45:00,12:00,떡볶이 가게,음식,3,3000,8,4.0
V000464,2026-09-18 13:45:00,13:00,사진 부스,체험,1,0,12,4.8
V000465,2026-09-18 11:28:00,11:00,슬러시 카페,음식,1,2000,5,4.9
V000466,2026-09-18 14:52:00,14:00,슬러시 카페,음식,1,2000,5,4.5
V000467,2026-09-18 13:12:00,13:00,떡볶이 가게,음식,1,3000,11,4.6
V000468,2026-09-18 16:30:00,16:00,슬러시 카페,음식,3,2000,2,5.0
V000469,2026-09-18 16:34:00,16:00,슬러시 카페,음식,3,2000,3,5.0
V000470,2026-09-18 12:15:00,12:00,사진 부스,체험,3,2000,9,4.0
V000471,2026-09-18 15:13:00,15:00,캘리그라피 체험,체험,1,0,1,5.0
V000472,2026-09-18 12:06:00,12:00,떡볶이 가게,음식,3,3000,10,4.3
V000473,2026-09-18 13:52:00,13:00,떡볶이 가게,음식,1,3000,12,4.3
V000474,2026-09-18 10:37:00,10:00,다트 챌린지,게임,3,1000,3,4.4
V000475,2026-09-18 12:07:00,12:00,떡볶이 가게,음식,1,3000,9,4.3
V000476,2026-09-18 14:12:00,14:00,떡볶이 가게,음식,3,0,9,4.5
V000477,2026-09-18 16:40:00,16:00,사진 부스,체험,3,0,8,4.7
V000478,2026-09-18 14:08:00,14:00,슬러시 카페,음식,1,2000,7,4.9
V000479,2026-09-18 14:03:00,14:00,슬러시 카페,음식,2,0,4,4.7
V000480,2026-09-18 14:37:00,14:00,슬러시 카페,음식,1,2000,5,4.3
V000481,2026-09-18 14:43:00,14:00,떡볶이 가게,음식,2,3000,10,4.3
V000482,2026-09-18 14:33:00,14:00,떡볶이 가게,음식,1,3000,12,4.2
V000483,2026-09-18 13:34:00,13:00,슬러시 카페,음식,2,2000,10,4.6
V000484,2026-09-18 12:39:00,12:00,슬러시 카페,음식,2,2000,3,5.0
V000485,2026-09-18 12:21:00,12:00,방탈출 게임,게임,3,1000,18,4.0
V000486,2026-09-18 13:38:00,13:00,떡볶이 가게,음식,2,3000,12,4.4
V000487,2026-09-18 16:45:00,16:00,다트 챌린지,게임,3,1000,0,5.0
V000488,2026-09-18 12:17:00,12:00,떡볶이 가게,음식,2,3000,10,4.6
V000489,2026-09-18 16:06:00,16:00,떡볶이 가게,음식,3,3000,5,5.0
V000490,2026-09-18 10:13:00,10:00,슬러시 카페,음식,2,2000,8,4.6
V000491,2026-09-18 15:51:00,15:00,슬러시 카페,음식,3,2000,8,4.7
V000492,2026-09-18 13:56:00,13:00,다트 챌린지,게임,1,1000,5,4.8
V000493,2026-09-18 12:02:00,12:00,떡볶이 가게,음식,1,3000,8,4.7
V000494,2026-09-18 13:03:00,13:00,떡볶이 가게,음식,1,3000,12,4.4
V000495,2026-09-18 16:49:00,16:00,캘리그라피 체험,체험,3,1500,2,4.4
V000496,2026-09-18 14:22:00,14:00,사진 부스,체험,1,2000,5,5.0
V000497,2026-09-18 15:10:00,15:00,캘리그라피 체험,체험,3,0,0,4.8
V000498,2026-09-18 14:47:00,14:00,방탈출 게임,게임,2,0,13,4.4
V000499,2026-09-18 16:02:00,16:00,슬러시 카페,음식,1,2000,2,5.0
V000500,2026-09-18 13:49:00,13:00,떡볶이 가게,음식,2,3000,12,4.5
V000501,2026-09-18 14:18:00,14:00,떡볶이 가게,음식,1,3000,11,4.4
V000502,2026-09-18 13:02:00,13:00,사진 부스,체험,1,2000,8,4.2
V000503,2026-09-18 15:23:00,15:00,방탈출 게임,게임,1,0,10,4.4
V000504,2026-09-18 14:54:00,14:00,떡볶이 가게,음식,2,3000,9,4.5
V000505,2026-09-18 13:19:00,13:00,방탈출 게임,게임,2,1000,21,4.0
V000506,2026-09-18 13:59:00,13:00,다트 챌린지,게임,2,1000,4,4.4
V000507,2026-09-18 11:10:00,11:00,캘리그라피 체험,체험,1,1500,5,3.9
V000508,2026-09-18 15:34:00,15:00,슬러시 카페,음식,2,2000,4,4.8
V000509,2026-09-18 16:56:00,16:00,슬러시 카페,음식,3,0,2,4.8
V000510,2026-09-18 12:40:00,12:00,캘리그라피 체험,체험,3,1500,5,4.4
V000511,2026-09-18 14:03:00,14:00,떡볶이 가게,음식,1,3000,14,4.2
V000512,2026-09-18 15:58:00,15:00,슬러시 카페,음식,3,0,4,4.7
V000513,2026-09-18 10:30:00,10:00,사진 부스,체험,1,2000,7,4.5
V000514,2026-09-18 14:56:00,14:00,떡볶이 가게,음식,3,3000,6,4.0
V000515,2026-09-18 14:57:00,14:00,떡볶이 가게,음식,2,0,8,4.5
V000516,2026-09-18 11:23:00,11:00,캘리그라피 체험,체험,3,0,6,5.0
V000517,2026-09-18 13:47:00,13:00,다트 챌린지,게임,1,1000,7,4.4
V000518,2026-09-18 13:45:00,13:00,캘리그라피 체험,체험,2,1500,7,4.7
V000519,2026-09-18 15:37:00,15:00,떡볶이 가게,음식,3,3000,7,4.7
V000520,2026-09-18 14:33:00,14:00,다트 챌린지,게임,1,0,3,4.5
V000521,2026-09-18 16:56:00,16:00,떡볶이 가게,음식,1,3000,8,4.8
V000522,2026-09-18 12:30:00,12:00,떡볶이 가게,음식,2,3000,13,4.2
V000523,2026-09-18 13:25:00,13:00,다트 챌린지,게임,2,1000,1,4.9
V000524,2026-09-18 13:03:00,13:00,다트 챌린지,게임,3,1000,4,4.6
V000525,2026-09-18 15:28:00,15:00,방탈출 게임,게임,1,1000,15,4.5
V000526,2026-09-18 13:48:00,13:00,사진 부스,체험,3,0,8,4.5
V000527,2026-09-18 14:36:00,14:00,슬러시 카페,음식,3,2000,7,4.5
V000528,2026-09-18 10:22:00,10:00,캘리그라피 체험,체험,1,0,3,4.4
V000529,2026-09-18 13:43:00,13:00,사진 부스,체험,3,0,12,4.7
V000530,2026-09-18 12:20:00,12:00,다트 챌린지,게임,2,1000,5,4.9
V000531,2026-09-18 15:07:00,15:00,사진 부스,체험,1,0,5,5.0
V000532,2026-09-18 15:57:00,15:00,사진 부스,체험,2,2000,3,4.7
V000533,2026-09-18 16:08:00,16:00,다트 챌린지,게임,1,0,2,4.9
V000534,2026-09-18 14:07:00,14:00,떡볶이 가게,음식,2,3000,14,4.5
V000535,2026-09-18 12:54:00,12:00,다트 챌린지,게임,1,1000,8,4.3
V000536,2026-09-18 14:31:00,14:00,슬러시 카페,음식,2,0,4,5.0
V000537,2026-09-18 14:05:00,14:00,사진 부스,체험,1,2000,11,4.0
V000538,2026-09-18 12:29:00,12:00,떡볶이 가게,음식,3,3000,11,3.9
V000539,2026-09-18 16:03:00,16:00,떡볶이 가게,음식,2,3000,6,4.1
V000540,2026-09-18 14:36:00,14:00,사진 부스,체험,3,2000,4,5.0
V000541,2026-09-18 12:55:00,12:00,슬러시 카페,음식,1,2000,8,4.4
V000542,2026-09-18 13:09:00,13:00,사진 부스,체험,1,2000,14,4.2
V000543,2026-09-18 14:42:00,14:00,슬러시 카페,음식,2,2000,8,4.4
V000544,2026-09-18 14:53:00,14:00,슬러시 카페,음식,1,2000,7,4.6
V000545,2026-09-18 14:28:00,14:00,캘리그라피 체험,체험,2,1500,1,4.9
V000546,2026-09-18 14:27:00,14:00,슬러시 카페,음식,3,2000,6,4.4
V000547,2026-09-18 11:51:00,11:00,떡볶이 가게,음식,1,3000,9,4.9
V000548,2026-09-18 14:40:00,14:00,다트 챌린지,게임,1,1000,6,4.4
V000549,2026-09-18 15:32:00,15:00,사진 부스,체험,1,0,5,4.6
V000550,2026-09-18 11:55:00,11:00,방탈출 게임,게임,1,1000,10,4.4
V000551,2026-09-18 14:38:00,14:00,캘리그라피 체험,체험,3,1500,8,4.2
V000552,2026-09-18 10:06:00,10:00,캘리그라피 체험,체험,3,1500,3,5.0
V000553,2026-09-18 14:17:00,14:00,방탈출 게임,게임,3,0,17,4.2
V000554,2026-09-18 16:59:00,16:00,슬러시 카페,음식,2,2000,3,4.5
V000555,2026-09-18 13:13:00,13:00,다트 챌린지,게임,3,1000,6,4.4
V000556,2026-09-18 13:46:00,13:00,방탈출 게임,게임,1,1000,19,3.9
V000557,2026-09-18 12:19:00,12:00,다트 챌린지,게임,1,1000,7,4.7
V000558,2026-09-18 10:43:00,10:00,떡볶이 가게,음식,1,3000,8,4.8
V000559,2026-09-18 12:16:00,12:00,캘리그라피 체험,체험,1,1500,5,4.7
V000560,2026-09-18 13:14:00,13:00,슬러시 카페,음식,2,0,0,4.8
V000561,2026-09-18 15:54:00,15:00,사진 부스,체험,2,0,7,4.9
V000562,2026-09-18 13:30:00,13:00,슬러시 카페,음식,2,2000,7,3.9
V000563,2026-09-18 12:04:00,12:00,캘리그라피 체험,체험,2,1500,0,5.0
V000564,2026-09-18 15:33:00,15:00,방탈출 게임,게임,1,1000,8,4.4
V000565,2026-09-18 11:53:00,11:00,사진 부스,체험,1,2000,5,5.0
V000566,2026-09-18 15:03:00,15:00,방탈출 게임,게임,1,1000,12,4.8
V000567,2026-09-18 13:54:00,13:00,슬러시 카페,음식,1,2000,10,4.5
V000568,2026-09-18 14:08:00,14:00,다트 챌린지,게임,1,1000,4,4.7
V000569,2026-09-18 12:37:00,12:00,다트 챌린지,게임,3,1000,7,4.5
V000570,2026-09-18 14:54:00,14:00,다트 챌린지,게임,3,1000,1,4.8
V000571,2026-09-18 11:54:00,11:00,방탈출 게임,게임,1,0,10,4.2
V000572,2026-09-18 14:50:00,14:00,떡볶이 가게,음식,1,3000,10,4.7
V000573,2026-09-18 14:31:00,14:00,슬러시 카페,음식,2,2000,4,4.7
V000574,2026-09-18 14:50:00,14:00,슬러시 카페,음식,3,2000,8,4.9
V000575,2026-09-18 16:48:00,16:00,사진 부스,체험,1,0,5,4.4
V000576,2026-09-18 12:37:00,12:00,떡볶이 가게,음식,2,3000,9,4.8
V000577,2026-09-18 10:32:00,10:00,방탈출 게임,게임,3,0,7,4.4
V000578,2026-09-18 13:36:00,13:00,방탈출 게임,게임,1,1000,17,4.2
V000579,2026-09-18 15:54:00,15:00,사진 부스,체험,2,2000,7,4.4
V000580,2026-09-18 14:26:00,14:00,캘리그라피 체험,체험,3,1500,5,4.9
V000581,2026-09-18 11:06:00,11:00,캘리그라피 체험,체험,3,1500,4,4.3
V000582,2026-09-18 11:34:00,11:00,캘리그라피 체험,체험,1,1500,5,4.7
V000583,2026-09-18 15:10:00,15:00,사진 부스,체험,2,2000,7,4.1
V000584,2026-09-18 12:13:00,12:00,다트 챌린지,게임,3,0,4,4.6
V000585,2026-09-18 12:20:00,12:00,다트 챌린지,게임,1,1000,5,4.5
V000586,2026-09-18 12:02:00,12:00,떡볶이 가게,음식,2,3000,11,4.5
V000587,2026-09-18 11:20:00,11:00,사진 부스,체험,1,0,1,4.7
V000588,2026-09-18 14:26:00,14:00,슬러시 카페,음식,1,2000,8,4.0
V000589,2026-09-18 15:01:00,15:00,슬러시 카페,음식,1,2000,5,5.0
V000590,2026-09-18 12:20:00,12:00,슬러시 카페,음식,1,2000,7,4.3
V000591,2026-09-18 14:05:00,14:00,슬러시 카페,음식,2,2000,9,4.2
V000592,2026-09-18 14:30:00,14:00,캘리그라피 체험,체험,2,0,3,4.8
V000593,2026-09-18 12:02:00,12:00,다트 챌린지,게임,3,1000,7,5.0
V000594,2026-09-18 13:26:00,13:00,사진 부스,체험,1,0,5,5.0
V000595,2026-09-18 14:30:00,14:00,슬러시 카페,음식,1,2000,4,4.7
V000596,2026-09-18 11:58:00,11:00,슬러시 카페,음식,1,2000,6,4.5
V000597,2026-09-18 14:22:00,14:00,떡볶이 가게,음식,3,3000,11,4.4
V000598,2026-09-18 12:47:00,12:00,슬러시 카페,음식,3,2000,7,5.0
V000599,2026-09-18 12:48:00,12:00,사진 부스,체험,3,2000,9,4.4
V000600,2026-09-18 14:02:00,14:00,방탈출 게임,게임,1,1000,14,4.3
V000601,2026-09-18 10:28:00,10:00,떡볶이 가게,음식,2,3000,2,5.0
V000602,2026-09-18 16:34:00,16:00,사진 부스,체험,3,2000,2,4.8
V000603,2026-09-18 16:50:00,16:00,떡볶이 가게,음식,3,3000,5,4.3
V000604,2026-09-18 16:15:00,16:00,떡볶이 가게,음식,3,3000,6,4.7
V000605,2026-09-18 13:26:00,13:00,사진 부스,체험,3,0,9,4.5
V000606,2026-09-18 14:57:00,14:00,방탈출 게임,게임,3,1000,15,4.0
V000607,2026-09-18 12:41:00,12:00,캘리그라피 체험,체험,3,1500,4,4.9
V000608,2026-09-18 13:06:00,13:00,사진 부스,체험,2,2000,10,4.1
V000609,2026-09-18 12:11:00,12:00,다트 챌린지,게임,1,1000,5,4.8
V000610,2026-09-18 12:27:00,12:00,슬러시 카페,음식,1,2000,10,4.5
V000611,2026-09-18 12:39:00,12:00,사진 부스,체험,2,0,4,4.3
V000612,2026-09-18 10:41:00,10:00,캘리그라피 체험,체험,1,1500,5,4.9
V000613,2026-09-18 10:40:00,10:00,슬러시 카페,음식,1,2000,1,4.9
V000614,2026-09-18 16:24:00,16:00,다트 챌린지,게임,3,1000,4,5.0
V000615,2026-09-18 12:17:00,12:00,떡볶이 가게,음식,3,3000,9,4.4
V000616,2026-09-18 15:02:00,15:00,떡볶이 가게,음식,1,3000,7,4.6
V000617,2026-09-18 16:47:00,16:00,사진 부스,체험,2,2000,3,4.8
V000618,2026-09-18 12:21:00,12:00,슬러시 카페,음식,3,2000,6,4.5
V000619,2026-09-18 15:52:00,15:00,방탈출 게임,게임,3,0,11,3.9
V000620,2026-09-18 12:41:00,12:00,떡볶이 가게,음식,1,3000,11,4.7
V000621,2026-09-18 15:10:00,15:00,방탈출 게임,게임,3,1000,8,4.6
V000622,2026-09-18 13:43:00,13:00,슬러시 카페,음식,3,2000,8,4.8
V000623,2026-09-18 15:08:00,15:00,슬러시 카페,음식,2,2000,7,4.7
V000624,2026-09-18 13:47:00,13:00,슬러시 카페,음식,1,2000,4,5.0
V000625,2026-09-18 16:17:00,16:00,떡볶이 가게,음식,1,0,9,4.8
